inadimplente,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes
0,0.078497383,52,0,0.20727405399999999,8220.0,5,0,1,0,3.0
0,0.029692431000000002,58,2,0.287187752,6204.0,19,0,1,0,0.0
0,0.01255887,62,0,0.044762033,7416.0,5,0,0,0,0.0
0,0.062093267,42,0,0.230261579,8333.0,6,0,1,0,4.0
0,0.551889862,42,1,0.790613718,3600.0,18,0,2,0,1.0
1,0.640058527,39,0,0.055984556,9841.0,9,0,0,0,2.0
0,0.581815774,45,0,0.724784402,8000.0,11,0,2,0,0.0
0,0.312068793,55,1,0.127071823,1266.0,5,0,0,0,0.0
0,0.26637117899999996,58,0,0.498488489,12900.0,12,0,1,0,2.0
0,0.040186458,35,0,0.300839136,5600.0,8,0,2,0,1.0
1,0.955545894,52,1,0.5249499089999999,10480.0,11,0,3,0,1.0
0,0.9543957000000001,45,2,0.4842141,8836.0,10,0,1,0,1.0
0,0.188256123,27,0,0.881825173,3900.0,6,0,1,0,1.0
0,0.014049886999999999,37,0,0.674399608,6120.0,9,0,1,0,0.0
0,0.329609837,36,0,0.43774319100000003,3597.0,16,0,2,0,2.0
0,0.484099985,40,0,0.423251505,10794.0,9,0,2,0,2.0
0,0.084826988,59,0,0.53418212,3612.0,9,0,2,0,0.0
0,0.9999998999999999,40,0,0.60616581,7200.0,6,0,3,0,0.0
0,0.152250785,49,0,0.030774357999999998,9000.0,3,0,0,0,0.0
0,0.21288560000000006,66,0,0.35189178600000004,5100.0,10,0,1,0,0.0
0,0.9999998999999999,63,3,0.200843235,5217.0,5,0,1,1,4.0
0,0.0,30,0,0.0,4700.0,1,0,0,0,1.0
0,0.576284725,36,0,0.785404865,3000.0,10,0,1,0,1.0
0,0.0,27,0,0.0,4500.0,5,0,0,0,0.0
0,0.10680013,44,3,0.747375437,6000.0,8,0,3,0,2.0
0,0.277436128,59,0,0.388566694,3620.0,8,0,1,0,1.0
0,0.285342534,38,0,0.08951092,3250.0,4,0,0,0,3.0
0,0.622524722,43,0,0.353883732,10234.0,8,0,1,0,0.0
0,0.0,75,0,0.5274314210000001,801.0,4,0,1,0,0.0
0,0.732711215,29,0,0.33853112700000004,8400.0,10,0,1,0,0.0
0,0.486651335,55,0,0.324741695,9000.0,10,0,2,0,0.0
0,0.584844623,60,0,0.293637575,6003.0,11,0,1,0,0.0
0,0.8754406579999999,37,0,0.437717467,1436.0,5,0,0,0,1.0
0,0.043861767,69,0,0.064119265,6908.0,7,0,1,0,0.0
0,0.03929607,48,0,0.480393478,7420.0,10,0,2,0,0.0
1,0.339503567,89,1,0.549380248,2500.0,9,3,0,1,0.0
0,0.064835195,56,2,0.197624587,8166.0,10,0,1,0,0.0
0,0.008684579,75,0,0.0013269,8289.0,5,0,0,0,0.0
0,0.9999998999999999,55,1,0.138721351,4144.0,1,0,0,0,0.0
0,0.697812691,31,0,0.236980252,12000.0,10,0,0,0,1.0
0,0.650432993,61,0,0.368063194,10000.0,10,0,1,0,1.0
0,0.30248201,46,0,0.34805720799999995,7900.0,12,0,1,0,2.0
0,0.9999998999999999,40,0,0.185755935,2400.0,1,2,0,0,0.0
0,0.159116246,91,0,0.18412348399999998,1813.0,6,0,0,0,0.0
0,0.155644438,56,0,0.33683158399999996,2000.0,5,0,1,0,0.0
0,0.8362940109999999,29,3,0.26017007600000003,4350.0,8,0,1,0,1.0
0,0.29304181100000004,45,0,0.37394067799999997,3775.0,5,0,1,0,3.0
0,0.9999998999999999,49,1,0.09893772099999999,4800.0,1,0,0,0,4.0
0,0.0,51,0,0.238076192,10000.0,6,0,1,0,0.0
0,0.106531463,78,0,0.024303073999999997,5595.0,9,0,0,0,0.0
0,0.25081831600000004,36,0,0.24014398399999998,5833.0,6,0,2,0,1.0
0,0.18157994600000002,54,0,0.3539428,6048.0,9,0,1,0,1.0
0,0.048911120999999995,63,0,0.102800764,6283.0,4,0,0,0,1.0
1,0.517045364,61,0,0.5725903210000001,7500.0,20,0,2,0,0.0
0,0.024100447,86,0,0.010791367,2223.0,6,0,0,0,0.0
0,0.122976319,50,0,0.454103343,3289.0,6,0,1,0,1.0
1,0.387065977,51,0,0.35087418600000003,5833.0,12,0,1,2,1.0
0,0.021741679,70,0,0.187762448,5000.0,11,0,1,0,0.0
0,0.26925748899999996,44,0,0.607594937,1500.0,7,0,0,0,3.0
0,0.9963016509999999,39,2,0.306101912,10930.0,17,0,0,0,1.0
0,0.733914381,33,0,0.158975542,4333.0,7,1,0,0,1.0
0,0.210442588,53,0,0.513602495,5770.0,10,0,2,0,1.0
0,0.09563478800000001,36,0,0.17526690399999995,2247.0,4,0,0,0,1.0
0,0.12480137599999999,62,0,0.5668944570000001,6584.0,15,0,2,0,0.0
0,0.016995185,62,0,0.002301937,5212.0,4,0,0,0,0.0
0,0.964038058,29,1,0.263516583,2200.0,6,0,0,0,0.0
0,0.211206477,44,1,0.2138395,2080.0,13,1,0,1,0.0
0,0.184476515,32,0,0.44495604899999996,7166.0,11,0,2,0,0.0
0,0.0,52,0,0.444444444,3500.0,5,0,2,0,1.0
0,0.187090597,63,0,0.506873282,4000.0,10,0,2,0,1.0
0,0.063688754,41,0,0.26687668800000003,6665.0,8,0,0,0,1.0
0,0.6169823720000001,32,1,0.191649336,6250.0,10,0,0,0,2.0
0,0.22110680100000002,43,0,0.157212981,7333.0,5,0,1,0,0.0
0,0.193612774,47,0,0.020146833,5856.0,1,0,0,0,3.0
0,0.0,56,0,0.0,6200.0,2,0,0,0,0.0
0,0.65854007,55,0,0.489714904,5541.0,6,0,1,0,0.0
0,0.10469376300000001,36,0,0.297372704,4300.0,8,0,1,0,1.0
0,0.046740048,57,0,0.404799866,11916.0,13,0,3,0,0.0
0,0.057887851,56,0,0.238127698,4400.0,13,0,1,0,1.0
0,0.883182488,49,0,0.18373694699999998,4500.0,18,0,0,0,2.0
0,0.088809584,51,0,0.295480067,7123.0,12,0,1,0,0.0
0,0.021319787000000003,64,0,0.24496788,2334.0,13,0,1,0,0.0
0,0.281880372,28,0,0.17997517600000001,2416.0,7,0,0,0,0.0
1,0.402345742,37,0,0.337622356,12667.0,16,0,2,0,3.0
0,0.010350125,52,0,0.258589038,3812.0,6,0,1,0,1.0
0,0.336596148,36,0,0.08037225,1181.0,2,0,0,0,0.0
0,0.044842922,51,0,0.23358954,11318.0,5,0,1,0,2.0
0,0.007712359,69,0,0.15661446199999998,3000.0,6,0,0,0,0.0
0,0.0,36,0,0.37041867700000003,7666.0,4,0,1,0,2.0
0,0.0,49,0,0.62273579,1600.0,10,0,1,0,1.0
1,0.149314411,36,0,0.5583203729999999,4500.0,9,0,3,0,0.0
0,0.0,33,0,0.238212526,2841.0,9,0,0,0,0.0
0,0.037849716,62,0,0.16289178699999998,8741.0,15,0,1,0,0.0
0,0.281115558,69,0,0.16218618099999998,4500.0,10,0,0,0,1.0
0,0.133688867,49,0,0.09352218300000001,4800.0,7,0,0,0,2.0
0,0.0,65,0,0.41637918100000004,6666.0,10,0,1,0,0.0
0,0.8271510129999999,56,1,0.21997471600000001,8700.0,8,0,0,1,1.0
0,0.025082109,57,0,0.3608797070000001,3000.0,15,0,0,0,0.0
0,0.578849363,48,0,0.367553674,6613.0,10,0,1,0,1.0
0,0.020703507,47,0,0.645104381,3400.0,6,0,1,0,2.0
1,1.2487512490000001,33,0,0.17512032600000002,2700.0,3,2,0,0,0.0
0,0.569824212,40,0,0.361421689,11000.0,18,0,1,0,2.0
0,0.914867126,40,0,0.517037339,4900.0,7,0,1,0,1.0
0,0.0382584,68,0,0.009831695,6000.0,12,0,0,0,0.0
0,0.964561473,35,4,0.305839582,4400.0,10,3,0,2,2.0
0,0.02731285,65,0,0.325335893,2083.0,6,0,0,0,0.0
0,0.035605591,81,0,0.017260735,7125.0,7,0,0,0,0.0
0,0.004595129,52,0,0.39095856,7166.0,7,0,1,0,0.0
0,0.042534080999999994,69,0,0.009690817,6500.0,4,0,0,0,1.0
0,0.180162143,40,0,0.448326668,9501.0,15,0,2,0,1.0
0,0.054940099000000006,35,0,0.662152897,5833.0,10,0,2,0,2.0
0,0.099724251,80,0,0.008908281,11000.0,3,0,0,0,0.0
0,0.175434349,47,0,0.149077983,4500.0,9,0,0,0,0.0
0,0.019883105,64,0,0.028599606,6083.0,16,0,0,0,0.0
1,0.9907644259999999,36,2,0.361340457,4117.0,4,0,0,0,1.0
0,0.38608401200000003,49,0,0.16645238699999998,11666.0,17,0,0,0,3.0
0,0.008287427,55,0,0.115171335,7032.0,8,0,1,0,0.0
0,0.058687792999999995,35,0,0.335733141,8333.0,6,0,2,0,2.0
0,0.091106715,63,0,0.035418452,3500.0,5,0,0,0,0.0
0,0.023114332999999997,64,0,0.513540291,9083.0,16,0,3,0,0.0
0,0.083426677,64,0,0.037871034,2930.0,7,0,0,0,2.0
0,0.529411765,26,1,0.017052375,820.0,1,0,0,0,0.0
0,0.9999998999999999,32,0,0.177955511,4000.0,1,2,0,0,0.0
0,0.106517279,40,0,0.263151915,8800.0,17,0,3,0,4.0
0,0.01239876,50,3,0.20751867100000002,11916.0,4,0,1,0,0.0
0,0.9999998999999999,56,0,0.00711943,12500.0,2,0,0,0,2.0
0,0.003938695,75,0,0.19994921899999998,7876.0,11,0,2,0,0.0
0,0.520418652,36,1,0.232918082,2648.0,5,0,0,0,3.0
0,0.160899231,33,0,0.182363527,3333.0,13,0,0,0,0.0
0,0.25250536100000004,52,0,0.44259290100000004,6000.0,13,0,1,0,2.0
0,0.035670256000000004,62,0,0.42767496299999996,9401.0,9,0,4,0,0.0
0,0.009639594,52,0,0.262440354,4400.0,5,0,0,0,0.0
0,0.986400389,36,0,0.441868921,11000.0,8,0,2,0,0.0
0,0.092392056,71,2,0.19006230300000002,13000.0,7,0,1,0,0.0
0,0.001019592,83,0,0.00019996,5000.0,10,0,0,0,0.0
0,0.045516720999999996,40,0,0.09035542199999999,11000.0,12,0,0,0,3.0
0,0.016142473,76,0,0.668266347,1666.0,11,0,1,0,0.0
0,0.7592865809999999,41,1,0.408475574,1698.0,4,0,0,0,1.0
0,0.189734189,60,0,0.04587156,2833.0,2,0,0,0,0.0
0,1.163184115,52,0,0.319174181,4213.0,7,0,0,0,0.0
0,0.238016933,58,0,0.601017347,7666.0,5,0,3,0,0.0
0,0.410946459,56,0,0.712194056,4575.0,16,0,1,0,0.0
0,0.47653563299999996,33,0,0.312937413,5000.0,4,0,1,0,0.0
0,0.37504998,64,0,0.011195522,2500.0,4,0,0,0,0.0
0,0.11618817099999999,33,0,0.043739065,4000.0,9,0,0,0,0.0
0,0.254548841,56,0,0.461357487,8500.0,15,0,2,0,4.0
0,0.9999998999999999,27,0,0.260763359,3274.0,3,0,0,1,2.0
0,0.029185402000000006,41,0,0.33629547299999996,3600.0,5,0,1,0,0.0
0,0.985092264,48,0,0.37690561100000003,3082.0,4,0,1,0,0.0
0,0.0,39,0,0.735131912,6708.0,13,0,2,0,2.0
0,0.714892819,34,1,0.870354941,6000.0,8,0,1,0,0.0
0,0.14185399099999998,79,0,0.812870978,3200.0,8,0,2,0,0.0
0,0.073191767,54,0,0.020708083000000002,4490.0,4,0,0,0,0.0
0,0.473663158,36,1,0.650674663,2000.0,8,0,0,0,0.0
1,0.987668722,39,5,0.6912791859999999,5010.0,14,0,2,0,2.0
0,0.475252475,38,1,0.42862854899999997,2500.0,8,1,0,0,0.0
0,0.621468927,24,0,0.010079194,4166.0,3,0,0,0,0.0
0,0.084589254,76,0,0.044093178,1201.0,8,0,0,0,0.0
0,0.087182563,74,0,0.08049535599999999,1291.0,6,0,0,0,0.0
0,0.0,57,0,0.335066493,10000.0,11,0,2,0,3.0
0,0.0,63,0,0.052672049000000006,2600.0,3,0,0,0,1.0
0,0.659178931,39,0,0.285324697,5866.0,6,0,1,0,1.0
0,0.471803323,60,0,0.365787835,9633.0,12,0,1,0,1.0
0,0.0,55,0,0.36919213100000003,7166.0,7,0,3,0,1.0
0,0.066285085,58,0,0.228999349,9213.0,7,0,1,0,0.0
0,0.025711592999999998,55,0,0.540702656,3500.0,8,0,1,0,2.0
1,0.02331266,58,0,0.632371083,4052.0,13,1,2,0,0.0
0,0.048540543,55,1,0.215576215,5700.0,9,0,1,0,0.0
0,0.077358439,44,0,0.32426757300000003,10000.0,10,0,2,0,0.0
0,0.082452074,57,0,0.89117395,3500.0,12,0,1,0,1.0
0,0.9999998999999999,65,0,0.0,615.0,3,0,0,0,0.0
0,0.14060251,56,0,0.049700447,11850.0,11,0,0,0,2.0
0,0.357285429,25,0,0.001723544,2900.0,1,0,0,0,0.0
1,0.0,32,0,0.44187375,3500.0,5,0,1,0,2.0
0,0.07237774400000001,48,0,0.399050079,12000.0,9,0,2,0,0.0
0,0.22859122899999998,38,1,0.181233062,2951.0,4,0,0,0,0.0
0,0.0,59,1,0.531464095,7881.0,8,2,1,0,0.0
0,0.9999998999999999,32,0,0.13271682099999998,4000.0,1,0,0,0,1.0
0,0.015293506,50,0,0.372513562,1105.0,13,0,0,0,0.0
0,0.059183800999999994,26,0,0.067061144,1520.0,7,0,0,0,0.0
0,0.211859605,55,0,0.128716003,6323.0,8,0,0,0,1.0
0,0.716283716,46,0,0.26775232,5280.0,10,0,2,0,2.0
0,0.00054943,59,0,0.0,2236.0,4,0,0,0,0.0
0,0.004680652,29,0,0.057388522000000004,5000.0,4,0,0,0,0.0
0,0.4275909000000001,39,0,0.342354782,10862.0,14,1,2,0,0.0
0,0.9824778590000001,36,0,0.508163945,3000.0,3,0,1,0,0.0
0,0.083486086,71,0,0.17070563100000002,5611.0,4,0,1,0,0.0
0,0.01087466,82,0,0.001287001,7769.0,6,0,0,0,0.0
0,0.014646523,26,0,0.121568627,1274.0,7,0,0,0,0.0
0,0.5561429720000001,58,0,0.177274242,3000.0,2,0,0,0,0.0
1,1.25748503,26,0,0.129805014,1794.0,1,2,0,1,0.0
0,0.35407131,51,0,0.053521541,6800.0,5,0,0,0,0.0
0,0.075627307,60,0,0.193786454,8400.0,9,0,1,0,0.0
0,0.002965614,29,0,0.515939338,3230.0,8,0,1,0,0.0
0,0.020390558,79,0,0.22586133600000002,2350.0,5,0,0,0,0.0
1,0.962946947,50,0,0.68127587,4106.0,8,0,1,1,0.0
0,0.16022678699999998,31,0,0.356018715,2350.0,5,0,0,0,0.0
0,0.0,45,0,0.7358164540000001,10416.0,11,0,4,0,1.0
0,0.06740074900000001,26,0,0.166517857,4479.0,10,0,0,0,0.0
0,0.013218661000000001,57,0,0.08532195699999999,7500.0,10,0,1,0,0.0
0,0.000358843,54,0,0.720069983,4000.0,11,0,0,0,0.0
0,0.975146408,33,0,0.332280979,3800.0,4,0,0,0,2.0
0,0.255610417,54,0,0.528550512,3414.0,9,0,1,0,1.0
0,0.9999998999999999,24,0,0.0,3833.0,1,0,0,0,0.0
0,0.682708972,41,4,0.38708711,13350.0,8,0,4,0,1.0
0,0.040536902,34,0,0.644091034,3646.0,11,0,1,0,0.0
0,0.0,46,0,0.10787812199999999,3642.0,11,0,0,0,4.0
0,0.013375668,82,0,0.002606106,8057.0,7,0,0,0,0.0
0,0.9999998999999999,48,0,0.165213329,6421.0,0,1,0,0,2.0
0,0.19877594,83,0,0.217065334,2800.0,9,0,0,0,0.0
0,0.178964154,56,0,0.552930754,6772.0,6,0,1,0,1.0
0,0.158100266,45,2,0.47532270299999996,3950.0,19,0,1,0,1.0
0,0.626266154,56,0,0.142385321,5449.0,5,0,0,0,0.0
0,0.0,31,0,0.432783608,2000.0,9,0,1,0,0.0
0,0.48268786,30,0,0.264841895,8000.0,9,0,2,1,1.0
0,0.335445712,40,0,0.34467983799999996,4200.0,6,0,2,1,0.0
0,0.0018765939999999999,79,0,0.01332778,2400.0,10,0,0,0,0.0
0,0.235225157,37,0,0.33503665899999996,4500.0,5,0,1,0,1.0
0,0.001901275,69,0,0.0,5455.0,6,0,0,0,0.0
0,0.10772042300000001,47,0,0.21628083899999997,9200.0,12,0,3,0,2.0
0,0.01339933,71,0,0.01283697,2336.0,3,0,0,0,1.0
0,0.547124146,40,0,0.121319069,9066.0,6,0,0,0,4.0
0,0.157137145,59,0,0.26491169600000003,3000.0,8,0,0,0,1.0
0,0.042202964,28,0,0.286158631,4500.0,6,0,1,0,0.0
0,0.835311508,31,1,0.332527053,7854.0,9,0,1,0,0.0
0,0.5112397,58,0,0.963084409,9453.0,13,0,3,0,1.0
0,0.037477248,37,0,0.079193665,8333.0,9,0,0,0,0.0
0,0.0,68,0,0.090386385,4347.0,5,0,0,0,0.0
0,0.047294357,57,0,0.447142596,5476.0,14,0,1,0,0.0
0,0.028083912000000003,50,0,0.38097673200000004,3910.0,20,0,0,0,3.0
1,0.778719498,81,0,0.53801306,4287.0,11,0,2,0,0.0
0,0.0,58,0,0.411084131,7000.0,10,0,2,0,1.0
0,0.457154579,50,0,0.10342511800000001,13400.0,7,0,0,0,2.0
0,0.11946064699999999,34,0,0.32224953,6916.0,5,0,1,0,0.0
0,0.128419662,59,0,0.22643396100000002,11000.0,10,0,1,0,0.0
0,0.00023728400000000001,64,0,0.427787663,6743.0,10,0,1,0,0.0
0,0.086492476,64,0,0.074734316,5833.0,8,0,1,0,1.0
0,0.222472191,30,0,0.589815683,3200.0,4,0,1,0,0.0
0,0.035754761,79,0,0.00829363,5666.0,5,0,0,0,1.0
0,0.003986049,81,0,0.20716467600000002,3600.0,10,0,1,0,0.0
0,0.09374176199999999,41,2,0.7181719259999999,3675.0,10,0,3,0,2.0
0,0.041411471,45,0,0.008456176,8750.0,3,0,0,0,3.0
0,0.22305596600000002,44,0,0.430297475,12000.0,13,0,2,0,3.0
0,0.452864285,49,0,0.330947228,6006.0,10,0,1,0,1.0
0,0.9999998999999999,26,0,0.137820513,1871.0,1,0,0,0,0.0
0,0.15189171,59,0,0.301074556,15075.0,13,0,2,0,0.0
0,0.606025418,39,3,0.375647341,7916.0,10,0,2,0,2.0
0,0.5159756879999999,28,0,0.679853795,4650.0,14,0,1,0,0.0
0,0.347921078,42,0,0.37374048200000004,13000.0,11,0,2,0,2.0
0,0.10898315900000001,53,0,0.31035201,4800.0,10,0,1,0,0.0
0,0.165720783,68,0,0.311916978,8575.0,10,0,1,0,0.0
0,0.19462574800000002,31,1,0.283571758,4333.0,20,0,0,0,0.0
0,0.48987523,34,0,0.319171724,2800.0,3,0,0,0,1.0
0,0.958820874,56,0,0.236573549,9700.0,12,0,1,0,1.0
0,0.011505437,52,0,0.274253271,4050.0,9,0,1,0,0.0
0,0.8191157840000001,54,0,0.528381219,2853.0,7,0,1,0,0.0
0,0.0,39,0,0.551779288,2500.0,7,0,2,0,0.0
0,0.12254432400000001,57,0,0.42893401,4333.0,9,0,1,0,1.0
0,0.9999998999999999,34,1,0.0,5400.0,0,1,0,0,0.0
0,0.037379559,37,0,0.333851794,9000.0,11,0,2,0,0.0
0,0.00339983,63,0,0.262694922,2500.0,5,0,0,0,0.0
0,0.106475741,32,0,0.802308265,2685.0,5,0,1,0,1.0
0,0.518186405,73,0,0.5048870910000001,8900.0,17,0,1,0,1.0
0,0.003735788,39,0,0.459166466,4150.0,10,0,2,0,0.0
0,0.196960608,40,0,0.006959443,4166.0,1,0,0,0,0.0
0,0.802993617,42,1,0.524458002,9178.0,9,0,1,0,3.0
0,0.9999998999999999,36,0,0.194963754,2620.0,3,0,0,0,0.0
0,0.288592785,51,0,0.226213976,10131.0,4,0,2,0,3.0
0,0.39724416100000004,25,0,0.294852574,2000.0,5,0,0,0,0.0
0,0.004884836,34,0,0.47490494299999997,5259.0,11,0,2,0,2.0
0,0.17545213,55,2,0.27018019,9600.0,11,0,2,0,0.0
1,0.514353049,39,0,0.984408835,2308.0,15,0,1,0,1.0
0,0.00069993,83,0,0.0,10500.0,4,0,0,0,0.0
0,0.8224002309999999,63,0,0.515793683,2500.0,12,0,0,0,0.0
0,0.222506167,59,0,0.271467415,11400.0,9,0,2,0,0.0
0,0.3910456020000001,24,0,0.069040925,3200.0,11,0,0,0,0.0
0,0.028775625,44,0,0.137224283,5122.0,4,0,0,0,0.0
0,0.477367751,36,0,0.33987412100000003,2700.0,6,0,0,0,0.0
0,0.041366785,45,0,0.224577542,10000.0,8,0,0,0,2.0
0,0.127159603,63,0,0.454098361,5489.0,20,0,4,0,0.0
0,0.6104087029999999,41,1,0.06441717799999999,2933.0,7,0,0,0,2.0
0,0.15664578099999998,45,1,0.5602148929999999,6700.0,8,0,2,0,2.0
0,0.03737868,76,1,0.3727872270000001,2880.0,8,0,1,0,0.0
0,0.163750645,65,0,0.266873313,10000.0,13,0,1,0,0.0
0,0.9999998999999999,47,0,0.370691923,3800.0,6,0,0,0,1.0
0,0.029132576,68,0,0.008222093,10337.0,10,0,1,0,1.0
0,0.083781617,46,0,0.421201915,5640.0,16,0,1,0,2.0
1,0.913773615,55,2,0.881655429,4300.0,17,0,2,0,1.0
0,0.251284106,34,0,0.75145816,8400.0,18,0,4,0,0.0
0,0.072587125,29,0,0.046662777999999995,12000.0,15,0,0,0,0.0
0,0.0,35,0,0.0,1500.0,3,0,0,0,0.0
0,0.133613717,43,1,0.421048246,12000.0,14,0,3,1,2.0
0,0.040547951,74,0,0.020736901000000002,5400.0,5,0,0,0,0.0
0,0.03452873,55,0,0.514162132,7166.0,7,0,2,0,1.0
0,0.630901661,73,0,0.047400612,4577.0,3,0,0,0,0.0
0,0.0,52,0,0.257757365,8926.0,11,0,1,0,2.0
0,0.055228297999999995,48,0,0.146276596,12407.0,5,0,1,0,0.0
0,0.946508915,44,0,0.148162041,2665.0,5,0,0,0,1.0
0,0.0,50,0,0.0,6400.0,2,0,0,0,0.0
0,0.0,70,0,0.0,3500.0,6,0,0,0,0.0
0,0.029878794,50,0,0.318734063,13333.0,11,0,3,0,1.0
1,1.004421666,48,3,0.605098725,4000.0,10,0,2,0,1.0
0,0.016658432,53,0,0.31518720100000003,9000.0,6,0,1,0,0.0
0,0.47584138600000003,43,0,0.198811453,1850.0,2,0,0,0,3.0
0,0.061439281,58,0,0.498692509,6500.0,19,0,4,0,1.0
0,0.9999998999999999,55,0,0.167543201,5323.0,1,1,0,1,2.0
0,0.352319991,43,0,0.246784845,8630.0,8,0,0,0,1.0
0,0.0,41,0,0.346902339,5600.0,4,0,1,0,0.0
0,0.7491335640000001,50,2,0.43211955399999996,4750.0,17,0,1,0,0.0
0,0.951209758,36,0,0.061445262,2310.0,2,0,0,0,2.0
0,0.7003310509999999,45,1,0.546448087,8966.0,11,0,2,0,1.0
0,0.019327551999999998,80,0,0.180763847,5000.0,11,0,0,0,0.0
1,0.878245498,40,0,0.18141723,3400.0,5,0,0,0,1.0
0,0.066928871,35,0,0.611050027,3637.0,5,0,1,0,2.0
0,0.11032732099999999,52,0,0.313439924,6316.0,16,0,2,0,1.0
0,0.691722293,78,0,0.691183331,6430.0,6,0,2,0,0.0
0,0.275946359,57,1,0.283411686,13400.0,10,0,1,0,0.0
0,0.037454421,57,0,0.355043926,3300.0,17,0,1,0,0.0
0,0.102950576,43,1,0.252274773,10000.0,18,0,3,0,3.0
0,0.040283239,54,0,0.135553584,12400.0,11,0,1,0,0.0
0,0.352989385,59,1,0.43955635,13433.0,18,0,2,0,2.0
0,0.6669486960000001,56,0,0.185055253,5700.0,7,0,0,0,0.0
0,0.181442474,32,0,0.067877957,8750.0,2,0,0,0,0.0
0,0.093632815,68,0,0.306846806,4366.0,6,0,2,0,0.0
0,0.0,50,0,0.0,6250.0,4,0,0,0,0.0
0,0.47901313700000003,36,0,0.531659631,4500.0,14,0,1,0,2.0
0,0.257067036,37,0,0.291809152,6140.0,6,0,0,0,4.0
0,0.9999998999999999,42,0,0.217236784,2250.0,1,0,0,0,2.0
0,0.0018904579999999998,47,3,0.268693009,6579.0,15,0,2,2,1.0
0,0.399033876,32,0,0.433893685,2200.0,7,0,0,0,0.0
0,0.9999998999999999,31,0,0.047961631,3335.0,2,0,0,1,4.0
0,0.24593085399999998,39,0,0.537720414,5500.0,11,0,1,0,1.0
1,0.017558727,47,0,0.53540175,2513.0,10,1,1,0,0.0
0,0.11542851900000001,41,0,0.278969295,6480.0,12,1,1,1,0.0
0,0.004384128,36,0,0.637788225,4466.0,11,0,1,0,1.0
0,0.38395220799999996,35,0,0.4985667620000001,15000.0,18,0,2,0,0.0
0,0.02464305,75,0,0.009947892,4221.0,10,0,0,0,1.0
0,0.9999998999999999,32,0,0.17830219600000002,3050.0,1,0,0,1,2.0
0,0.9999998999999999,38,1,0.13407134099999998,6503.0,1,0,0,0,3.0
0,0.6431339220000001,47,0,0.158997955,7823.0,3,0,0,0,0.0
0,0.14903788699999998,44,0,0.288725647,3130.0,8,0,1,0,1.0
1,0.546513871,35,0,0.93824256,8500.0,17,0,4,0,2.0
0,0.546015655,39,0,0.407318536,5000.0,8,0,1,0,0.0
0,0.14938018,54,1,0.428758481,8400.0,14,0,1,0,1.0
0,0.135083219,58,0,0.06513930700000001,10300.0,7,0,0,0,2.0
0,0.016221173999999998,65,0,0.19492502899999997,2600.0,9,0,2,0,3.0
0,0.038660566,71,0,0.30808648899999996,8000.0,7,0,1,0,0.0
0,0.033458036000000003,80,0,0.431051723,11000.0,6,0,2,0,0.0
0,0.9999998999999999,27,0,0.153061224,2253.0,3,0,0,0,0.0
0,0.391214634,39,1,0.287181335,11100.0,8,0,2,0,2.0
0,0.37791527799999997,51,0,0.061148228,8830.0,5,0,0,0,1.0
0,0.09840773300000001,47,0,0.069744476,8100.0,6,0,0,0,2.0
1,0.8295605859999999,34,1,0.24818795300000002,4000.0,6,0,1,0,2.0
0,0.631259134,39,0,0.273340433,2816.0,7,0,0,0,0.0
0,0.054537616,53,0,0.26682433899999997,4650.0,10,0,1,0,0.0
0,0.50009998,34,0,0.21107182100000002,8200.0,3,0,1,0,0.0
0,0.11282021099999999,81,0,0.312868713,10000.0,6,0,1,0,0.0
0,0.012538556999999999,63,0,0.38510101,2375.0,12,0,2,0,0.0
0,0.520689428,68,3,0.7773704379999999,6000.0,9,0,3,0,0.0
0,0.022135842000000003,48,0,0.003547815,6200.0,2,0,0,0,1.0
0,0.101790219,63,0,0.042235495,2343.0,5,0,0,0,0.0
0,0.002349883,66,0,0.39184953,5103.0,5,0,2,0,0.0
0,0.19253489999999998,38,0,0.225741941,12500.0,12,0,2,0,0.0
0,0.251804415,66,0,0.611755298,2500.0,7,0,1,0,0.0
0,0.088911089,35,0,0.000526177,3800.0,3,0,0,0,0.0
0,0.9877433309999999,50,0,0.4474,9999.0,13,0,2,0,0.0
0,0.030761367999999997,62,0,0.015661446000000002,3000.0,5,0,1,0,0.0
0,0.21899158800000001,54,0,0.586137954,3000.0,13,0,1,0,0.0
0,0.9999998999999999,38,0,0.110878973,6700.0,3,0,0,0,3.0
0,0.0,45,0,0.365016502,7574.0,10,0,2,0,1.0
0,0.002072256,58,0,0.210742857,8749.0,12,0,2,0,0.0
0,0.22020183399999999,34,0,0.462354974,4050.0,10,0,2,0,1.0
0,0.788340389,43,0,0.099845092,7100.0,3,0,0,0,1.0
0,0.0,43,0,0.281729338,15450.0,10,0,2,0,5.0
0,0.68028326,80,0,0.42985336,4568.0,6,0,1,0,0.0
0,0.179110121,41,0,0.27491843,9500.0,10,1,1,0,2.0
0,0.211367652,60,0,0.24045329,10500.0,19,0,2,0,0.0
0,0.012987013,22,0,0.0,0.0,2,0,0,0,0.0
0,0.247135843,34,0,0.09052408699999999,5666.0,3,0,0,0,1.0
0,0.9999998999999999,43,0,0.129623459,3000.0,1,0,0,0,0.0
1,0.00073798,41,0,0.49312671799999996,4000.0,4,0,1,0,2.0
